EID
2-s2.0-78651578163
2-s2.0-78649792580
2-s2.0-84887952594
2-s2.0-84887831819
2-s2.0-79251482489
2-s2.0-84855497081
2-s2.0-78049492966
2-s2.0-78651529570
2-s2.0-78349268079
2-s2.0-84923597976
2-s2.0-77950273380
2-s2.0-71449118322
2-s2.0-70349932546
2-s2.0-69949087763
2-s2.0-70350142166
2-s2.0-64549151021
2-s2.0-58749102194
2-s2.0-70449585278
2-s2.0-60749114776
2-s2.0-57849146227
2-s2.0-70449633074
2-s2.0-35348840879
2-s2.0-67650317516
2-s2.0-50249084573
2-s2.0-35548973987
2-s2.0-34249720042
2-s2.0-33847380621
2-s2.0-33749369460
2-s2.0-33745764008
2-s2.0-33645663755
2-s2.0-17944366710
2-s2.0-0038559883
2-s2.0-0035633987
2-s2.0-0028743291
