EID	
2-s2.0-84918781219	
2-s2.0-84917707013	
2-s2.0-84910002471	
2-s2.0-84920070535	
2-s2.0-84920878397	
2-s2.0-84920829932	
2-s2.0-84921033820	
2-s2.0-84919800923	
2-s2.0-84921028978	
2-s2.0-84906659284	
2-s2.0-84920095476	
2-s2.0-84918504372	
2-s2.0-84904544317	
2-s2.0-84916919234	
2-s2.0-84920833763	
2-s2.0-84920741605	
2-s2.0-84920784650	
2-s2.0-84920557534	
2-s2.0-84908264202	
2-s2.0-84908072687	
2-s2.0-84914163197	
2-s2.0-84920520642	
2-s2.0-84920747074	
2-s2.0-84919338504	
2-s2.0-84908302982	
2-s2.0-84908269586	
2-s2.0-84919742483	
2-s2.0-84916899095	
2-s2.0-84918830055	
2-s2.0-84911435051	
2-s2.0-84914128695	
2-s2.0-84909946999	
2-s2.0-84908310870	
2-s2.0-84907558465	
2-s2.0-84912569691	
2-s2.0-84912544733	
2-s2.0-84911459698	
2-s2.0-84911426059	
2-s2.0-84913570461	
2-s2.0-84911455718	
2-s2.0-84911923764	
2-s2.0-84909606234	
2-s2.0-84908687118	
2-s2.0-84908420080	
2-s2.0-84908125478	
2-s2.0-84912081733	
2-s2.0-84910059758	
2-s2.0-84908131362	
2-s2.0-84899148773	
2-s2.0-84908146645	
2-s2.0-84908292312	
2-s2.0-84908274979	
2-s2.0-84906243432	
2-s2.0-84907612320	
2-s2.0-84907953490	
2-s2.0-84907560644	
2-s2.0-84920105906	
2-s2.0-84908541376	
2-s2.0-84905435873	
2-s2.0-84905504452	
2-s2.0-84906539254	
2-s2.0-84900992820	
2-s2.0-84906947686	
2-s2.0-84906800823	
2-s2.0-84900452677	
2-s2.0-84906959748	
2-s2.0-84906910171	
2-s2.0-84904972025	
2-s2.0-84906455025	
2-s2.0-84906787386	
2-s2.0-84906071762	
2-s2.0-84906073246	
2-s2.0-84906071452	
2-s2.0-84906030972	
2-s2.0-84906001251	
2-s2.0-84896126900	
2-s2.0-84901241083	
2-s2.0-84906269469	
2-s2.0-84905296630	
2-s2.0-84908273350	
2-s2.0-84905315000	
2-s2.0-84905821610	
2-s2.0-84898071106	
2-s2.0-84905817723	
2-s2.0-84904186692	
2-s2.0-84909979642	
2-s2.0-84904522450	
2-s2.0-84904659978	
2-s2.0-84903419770	
2-s2.0-84904206872	
2-s2.0-84903537430	
2-s2.0-84903521198	
2-s2.0-84903525948	
2-s2.0-84903517924	
2-s2.0-84902675047	
2-s2.0-84897917528	
2-s2.0-84896073405	
2-s2.0-84902057692	
2-s2.0-84901735544	
2-s2.0-84901527234	
2-s2.0-84901384096	
2-s2.0-84894807623	
2-s2.0-84896301629	
2-s2.0-84900441383	
2-s2.0-84901507753	
2-s2.0-84901471148	
2-s2.0-84900434583	
2-s2.0-84901022589	
2-s2.0-84893342218	
2-s2.0-84894803183	
2-s2.0-84900472085	
2-s2.0-84900461890	
2-s2.0-84897875362	
2-s2.0-84897430906	
2-s2.0-84899709567	
2-s2.0-84899706751	
2-s2.0-84897497546	
2-s2.0-84899647372	
2-s2.0-84906319275	
2-s2.0-84899524340	
2-s2.0-84892897986	
2-s2.0-84898715370	
2-s2.0-84898741881	
2-s2.0-84892664368	
2-s2.0-84898727225	
2-s2.0-84898718621	
2-s2.0-84896701074	
2-s2.0-84899115910	
2-s2.0-84897859006	
2-s2.0-84898455634	
2-s2.0-84897772673	
2-s2.0-84896072126	
2-s2.0-84896754325	
2-s2.0-84896877508	
2-s2.0-84891763238	
2-s2.0-84897654576	
2-s2.0-84899094730	
2-s2.0-84894834978	
2-s2.0-84896810552	
2-s2.0-84897088695	
2-s2.0-84893108779	
2-s2.0-84891783970	
2-s2.0-84894569111	
2-s2.0-84889634381	
2-s2.0-84897687174	
2-s2.0-84889636446	
2-s2.0-84894785284	
2-s2.0-84897732219	
2-s2.0-84893741680	
2-s2.0-84893090989	
2-s2.0-84894313024	
2-s2.0-84893981410	
2-s2.0-84897663998	
2-s2.0-84893866986	
2-s2.0-84894573106	
2-s2.0-84893658088	
2-s2.0-84893618532	
2-s2.0-84891402718	
2-s2.0-84893414846	
2-s2.0-84893192149	
2-s2.0-84895074327	
2-s2.0-84897741028	
2-s2.0-84890248789	
2-s2.0-84893711402	
2-s2.0-84892812998	
2-s2.0-84893680989	
2-s2.0-84890894460	
2-s2.0-84894091781	
2-s2.0-84897660279	
2-s2.0-84901741521	
2-s2.0-84897696509	
2-s2.0-84894573518	
2-s2.0-84891626405	
2-s2.0-84893698247	
2-s2.0-84893416584	
2-s2.0-84892752512	
2-s2.0-84892692949	
2-s2.0-84892762748	
2-s2.0-84891823339	
2-s2.0-84891738885	
2-s2.0-84894755640	
2-s2.0-84919918156	
2-s2.0-84919771663	
2-s2.0-84907509078	
2-s2.0-84919458677	
2-s2.0-84908409977	
2-s2.0-84905500772	
2-s2.0-84895654791	
2-s2.0-84907319163	
2-s2.0-84902679122	
2-s2.0-84902120500	
2-s2.0-84906955045	
2-s2.0-84901297073	
2-s2.0-84902668516	
2-s2.0-84919372895	
2-s2.0-84919904694	
2-s2.0-84916225531	
2-s2.0-84911367759	
2-s2.0-84911939828	
2-s2.0-84904326770	
2-s2.0-84908112069	
2-s2.0-84908628141	
2-s2.0-84905816613	
2-s2.0-84902125685	
2-s2.0-84895824496	
2-s2.0-84902788675	
2-s2.0-84905858373	
2-s2.0-84905837089	
2-s2.0-84900608182	
2-s2.0-84919785534	
2-s2.0-84917739780	
2-s2.0-84915796438	
2-s2.0-84911422390	
2-s2.0-84909633885	
2-s2.0-84901695463	
2-s2.0-84898907981	
2-s2.0-84902824049	
2-s2.0-84908203083	
2-s2.0-84898812639	
2-s2.0-84902770578	
2-s2.0-84900521764	
2-s2.0-84907029376	
2-s2.0-84898921413	
2-s2.0-84889251588	
2-s2.0-84904675193	
2-s2.0-84914172423	
2-s2.0-84905274652	
2-s2.0-84908152733	
2-s2.0-84890884284	
2-s2.0-84893943904	
2-s2.0-84905511399	
2-s2.0-84903551419	
2-s2.0-84902212416	
2-s2.0-84902179615	
2-s2.0-84898883093	
2-s2.0-84898750152	
2-s2.0-84895666987	
2-s2.0-84900009487	
2-s2.0-84895918595	
2-s2.0-84913605383	
2-s2.0-84911499635	
2-s2.0-84903974100	
2-s2.0-84908191795	
2-s2.0-84902991030	
2-s2.0-84904740638	
2-s2.0-84905485375	
2-s2.0-84905169575	
2-s2.0-84908432001	
2-s2.0-84903957829	
2-s2.0-84902314040	
2-s2.0-84889257583	
2-s2.0-84921064406	
2-s2.0-84902347698	
2-s2.0-84919429595	
2-s2.0-84917728078	
2-s2.0-84906731729	
2-s2.0-84915734054	
2-s2.0-84903159223	
2-s2.0-84904559223	
2-s2.0-84901593832	
2-s2.0-84907379072	
2-s2.0-84908236956	
2-s2.0-84906937526	
2-s2.0-84903945903	
2-s2.0-84902668595	
2-s2.0-84906937808	
2-s2.0-84907875814	
2-s2.0-84906082326	
2-s2.0-84906772822	
2-s2.0-84906345397	
2-s2.0-84903817721	
2-s2.0-84886717885	
2-s2.0-84902145168	
2-s2.0-84910067339	
2-s2.0-84906310637	
2-s2.0-84910002144	
2-s2.0-84920928107	
2-s2.0-84908887884	
2-s2.0-84907332149	
2-s2.0-84901338559	
2-s2.0-84901068172	
2-s2.0-84902012619	
2-s2.0-84898403905	
2-s2.0-84911483726	
2-s2.0-84907365256	
2-s2.0-84919907485	
2-s2.0-84886883228	
2-s2.0-84907224614	
2-s2.0-84915782320	
2-s2.0-84906784148	
2-s2.0-84901684401	
2-s2.0-84907375453	
2-s2.0-84908491065	
2-s2.0-84907160405	
2-s2.0-84898917131	
2-s2.0-84904444297	
2-s2.0-84897406537	
2-s2.0-84891108033	
2-s2.0-84901614393	
2-s2.0-84901024575	
2-s2.0-84911089043	
2-s2.0-84920019172	
2-s2.0-84905107816	
2-s2.0-84901038153	
2-s2.0-84900792026	
2-s2.0-84902653897	
2-s2.0-84899423565	
2-s2.0-84898727693	
2-s2.0-84907795585	
2-s2.0-84898828167	
2-s2.0-84904615355	
2-s2.0-84899874523	
2-s2.0-84904573324	
2-s2.0-84905449849	
2-s2.0-84906267769	
2-s2.0-84889238920	
2-s2.0-84905485568	
2-s2.0-84920531054	
2-s2.0-84912027091	
2-s2.0-84897410043	
2-s2.0-84904011784	
2-s2.0-84904561266	
2-s2.0-84907336346	
2-s2.0-84901059869	
2-s2.0-84903136771	
2-s2.0-84899721670	
2-s2.0-84899032905	
2-s2.0-84920661822	
2-s2.0-84919372478	
2-s2.0-84902374986	
2-s2.0-84899641253	
2-s2.0-84912084693	
2-s2.0-84911887781	
2-s2.0-84903718293	
2-s2.0-84898765862	
2-s2.0-84908278976	
2-s2.0-84903187086	
2-s2.0-84899935049	
2-s2.0-84908703224	
2-s2.0-84907374954	
2-s2.0-84904168585	
2-s2.0-84889247949	
2-s2.0-84905270481	
2-s2.0-84898791922	
2-s2.0-84889243364	
2-s2.0-84889241198	
2-s2.0-84918770839	
2-s2.0-84901422104	
2-s2.0-84916936460	
2-s2.0-84911441197	
2-s2.0-84895871988	
2-s2.0-84905216089	
2-s2.0-84901920959	
2-s2.0-84898801484	
2-s2.0-84907868610	
2-s2.0-84904118616	
2-s2.0-84902129484	
2-s2.0-84898866262	
2-s2.0-84920954715	
2-s2.0-84888342296	
2-s2.0-84919363730	
2-s2.0-84897373249	
2-s2.0-84898058431	
2-s2.0-84906819122	
2-s2.0-84905489426	
2-s2.0-84903160964	
2-s2.0-84897437526	
2-s2.0-84902465675	
