EID
2-s2.0-84925446345
2-s2.0-84924362991
2-s2.0-84925652431
2-s2.0-84922369187
2-s2.0-84922781845
2-s2.0-84920268485
2-s2.0-84922375087
2-s2.0-84921459273
2-s2.0-84918562672
2-s2.0-84921733797
2-s2.0-84922439965
2-s2.0-84921417485
2-s2.0-84908205533
2-s2.0-84923795419
2-s2.0-84924667085
2-s2.0-84921327988
2-s2.0-84916224164
2-s2.0-84920971353
2-s2.0-84920518029
2-s2.0-84921407514
2-s2.0-84922570538
2-s2.0-84924995960
2-s2.0-84919915970
2-s2.0-84910079482
2-s2.0-84914697722
2-s2.0-84916899473
2-s2.0-84924620013
2-s2.0-84910031251
2-s2.0-84914811955
2-s2.0-84922423185
2-s2.0-84908177088
2-s2.0-84907814963
2-s2.0-84909581148
2-s2.0-84907266414
2-s2.0-84904577780
2-s2.0-84904280646
2-s2.0-84907327700
2-s2.0-84906842658
2-s2.0-84924025032
2-s2.0-84922834050
2-s2.0-84922834125
2-s2.0-84922833302
2-s2.0-84922834193
2-s2.0-84903761045
2-s2.0-84925364950
2-s2.0-84903639108
2-s2.0-84901981846
2-s2.0-84902344858
2-s2.0-84894648959
2-s2.0-84901981282
2-s2.0-84901024806
2-s2.0-84901044325
2-s2.0-84900854694
2-s2.0-84900541373
2-s2.0-84899876401
2-s2.0-84899724330
2-s2.0-84899579069
2-s2.0-84900834043
2-s2.0-84899764938
2-s2.0-84897806453
2-s2.0-84893835769
2-s2.0-84904720124
2-s2.0-84893696905
2-s2.0-84894569688
2-s2.0-84908333593
2-s2.0-84907232488
2-s2.0-84893947086
2-s2.0-84919771477
2-s2.0-84904352675
2-s2.0-84908310651
2-s2.0-84925634330
2-s2.0-84912086314
2-s2.0-84911986087
2-s2.0-84901649028
2-s2.0-84920093388
2-s2.0-84904413960
2-s2.0-84901193453
2-s2.0-84919906986
2-s2.0-84902212095
2-s2.0-84907202703
2-s2.0-84901621627
2-s2.0-84917690966
2-s2.0-84915753417
2-s2.0-84902306321
2-s2.0-84904902704
2-s2.0-84901838915
2-s2.0-84904358201
2-s2.0-84922959119
2-s2.0-84907497914
2-s2.0-84901488100
2-s2.0-84904325840
2-s2.0-84919765298
2-s2.0-84901779048
2-s2.0-84893877110
2-s2.0-84907623437
2-s2.0-84896321107
2-s2.0-84919926013
2-s2.0-84922552763
2-s2.0-84912530873
2-s2.0-84896498512
2-s2.0-84904367578
2-s2.0-84920260956
2-s2.0-84907497913
2-s2.0-84901353122
2-s2.0-84900846692
2-s2.0-84907680740
2-s2.0-84919642611
2-s2.0-84925595714
2-s2.0-84920513310
2-s2.0-84925447415
2-s2.0-84908277947
2-s2.0-84908277959
2-s2.0-84904872619
2-s2.0-84910139096
2-s2.0-84923068331
2-s2.0-84919687564
2-s2.0-84924285136
2-s2.0-84919930782
2-s2.0-84904544151
2-s2.0-84920514424
2-s2.0-84904306225
2-s2.0-84921665532
2-s2.0-84919865419
2-s2.0-84914689276
2-s2.0-84891129146
2-s2.0-84890864656
2-s2.0-84892162313
2-s2.0-84888312322
2-s2.0-84890183432
2-s2.0-84892369222
2-s2.0-84894528740
2-s2.0-84897854501
2-s2.0-84892415147
2-s2.0-84897838159
2-s2.0-84889245193
2-s2.0-84898717855
2-s2.0-84892434493
2-s2.0-84896806675
2-s2.0-84888590596
2-s2.0-84887618935
2-s2.0-84887409892
2-s2.0-84887960739
2-s2.0-84887492755
2-s2.0-84888335500
2-s2.0-84886004520
2-s2.0-84885183097
2-s2.0-84891147005
2-s2.0-84878952868
2-s2.0-84886287000
2-s2.0-84883052852
2-s2.0-84884674007
2-s2.0-84892974463
2-s2.0-84884885069
2-s2.0-84886379432
2-s2.0-84883698982
2-s2.0-84884523667
2-s2.0-84884933083
2-s2.0-84883120805
2-s2.0-84883091292
2-s2.0-84883824987
2-s2.0-84888432468
2-s2.0-84885944582
2-s2.0-84882420028
2-s2.0-84883377592
2-s2.0-84882269554
2-s2.0-84881656539
