EID
2-s2.0-78650553319
2-s2.0-78650107709
2-s2.0-78649809111
2-s2.0-78651536409
2-s2.0-78651578163
2-s2.0-78651585421
2-s2.0-78649517090
2-s2.0-84887938037
2-s2.0-79953271238
2-s2.0-84887831819
2-s2.0-79953270700
2-s2.0-84867338077
2-s2.0-78751663969
2-s2.0-79951493861
2-s2.0-84858652794
2-s2.0-79251482489
2-s2.0-78649792580
2-s2.0-78650583003
2-s2.0-79953291716
2-s2.0-79955552050
2-s2.0-78650567845
2-s2.0-84855497081
2-s2.0-79953269929
2-s2.0-78651432547
2-s2.0-79953284237
2-s2.0-79951781401
2-s2.0-78650528777
2-s2.0-79953292228
2-s2.0-80052268825
2-s2.0-78649702159
2-s2.0-79953291835
2-s2.0-79953292010
2-s2.0-78650529467
2-s2.0-79953288183
2-s2.0-79953271786
2-s2.0-84861873705
2-s2.0-79953272770
2-s2.0-79952390610
2-s2.0-79953278483
2-s2.0-80051983681
2-s2.0-79951828670
2-s2.0-79953281768
2-s2.0-78049331681
2-s2.0-78649373180
2-s2.0-78649373221
2-s2.0-78649377803
2-s2.0-78649389437
2-s2.0-78149367744
2-s2.0-77951107511
2-s2.0-78649888144
2-s2.0-78649857228
2-s2.0-79959416804
2-s2.0-78649855184
2-s2.0-78649867010
2-s2.0-78651095764
2-s2.0-77957298094
2-s2.0-77957304947
2-s2.0-77957291414
2-s2.0-77957319294
2-s2.0-77957359935
2-s2.0-78049463641
2-s2.0-78651529570
2-s2.0-78651525087
2-s2.0-77956637275
2-s2.0-77956892822
2-s2.0-77956921058
2-s2.0-77956342127
2-s2.0-77956862624
2-s2.0-77956867193
2-s2.0-77955705234
2-s2.0-77955339191
2-s2.0-78349268079
2-s2.0-77955464195
2-s2.0-77955270640
2-s2.0-77953133965
2-s2.0-78049448005
2-s2.0-77955353160
2-s2.0-77955582638
2-s2.0-77950914750
2-s2.0-77955589321
2-s2.0-77954830714
2-s2.0-77954594464
2-s2.0-77953010157
2-s2.0-77955356186
2-s2.0-77955397926
2-s2.0-84882802577
2-s2.0-77955362802
2-s2.0-77954214023
2-s2.0-77953757317
2-s2.0-77953385602
2-s2.0-77953292463
2-s2.0-77953330270
2-s2.0-77952706319
2-s2.0-78049280235
2-s2.0-78650790257
2-s2.0-77950835676
