EID
2-s2.0-78650571606
2-s2.0-78650582582
2-s2.0-78650571866
2-s2.0-78650498379
2-s2.0-78650441573
2-s2.0-78650444620
2-s2.0-78650446314
2-s2.0-78650376908
2-s2.0-78650408842
2-s2.0-78650375950
2-s2.0-78650345512
2-s2.0-78650343331
2-s2.0-78650337013
2-s2.0-78650343329
2-s2.0-78650355872
2-s2.0-78650332139
2-s2.0-79551687209
2-s2.0-78650281281
2-s2.0-78650254463
2-s2.0-78650553319
2-s2.0-78649938081
2-s2.0-78650107709
2-s2.0-78649809111
2-s2.0-78651271699
2-s2.0-78649766714
2-s2.0-78651536409
2-s2.0-78651578163
2-s2.0-78651585421
2-s2.0-78651557568
2-s2.0-78649558355
2-s2.0-78649605755
2-s2.0-78649607502
2-s2.0-78649517090
2-s2.0-78649496000
2-s2.0-78649526258
2-s2.0-79952344097
2-s2.0-84856149734
2-s2.0-84860173482
2-s2.0-78651494647
2-s2.0-84887938037
2-s2.0-79957842119
2-s2.0-79952083072
2-s2.0-79951698635
2-s2.0-78149465863
2-s2.0-78751554526
2-s2.0-80054867221
2-s2.0-78649419171
2-s2.0-79953271238
2-s2.0-80052860817
2-s2.0-79953139780
2-s2.0-84887831819
2-s2.0-79251640687
2-s2.0-79952642806
2-s2.0-84861073987
2-s2.0-79960649402
2-s2.0-77957346801
2-s2.0-79953270700
2-s2.0-78649380545
2-s2.0-79952095124
2-s2.0-78650897507
2-s2.0-84867338077
2-s2.0-84859915616
2-s2.0-78751663969
2-s2.0-84881400565
2-s2.0-79951519200
2-s2.0-79959867714
2-s2.0-79953796756
2-s2.0-77957331610
2-s2.0-79951493861
2-s2.0-84858652794
2-s2.0-84881431949
2-s2.0-78650632942
2-s2.0-84882344469
2-s2.0-78649848994
2-s2.0-84869813014
2-s2.0-79251482489
2-s2.0-79958751406
2-s2.0-79251621189
2-s2.0-79951625210
2-s2.0-79955101695
2-s2.0-84882402581
2-s2.0-79251629823
2-s2.0-78650922486
2-s2.0-78751542466
2-s2.0-77955926208
2-s2.0-78649792580
2-s2.0-80051767732
2-s2.0-77957357812
2-s2.0-78650583003
2-s2.0-79953291716
2-s2.0-79955552050
2-s2.0-84881446557
2-s2.0-84894822815
2-s2.0-79952094986
2-s2.0-77955553237
2-s2.0-84869856299
2-s2.0-79251612457
2-s2.0-78951480151
2-s2.0-78651389339
2-s2.0-79955153286
2-s2.0-77957334088
2-s2.0-84881447253
2-s2.0-78650567845
2-s2.0-84855497081
2-s2.0-79953269929
2-s2.0-79951916041
2-s2.0-84867183250
2-s2.0-79952153002
2-s2.0-84861401454
2-s2.0-79551654140
2-s2.0-78650953034
2-s2.0-79959608174
2-s2.0-79952091861
2-s2.0-79952117533
2-s2.0-79251479744
2-s2.0-79955395489
2-s2.0-78651432547
2-s2.0-79953284237
2-s2.0-79951781401
2-s2.0-79956195369
2-s2.0-79952752989
2-s2.0-79251477570
2-s2.0-79551663425
2-s2.0-79951717151
2-s2.0-79951634130
2-s2.0-84855585894
2-s2.0-78650528777
2-s2.0-79953292228
2-s2.0-80052268825
2-s2.0-78649702159
2-s2.0-79151479229
2-s2.0-79959582182
2-s2.0-79952200539
2-s2.0-84884538316
2-s2.0-78951475206
2-s2.0-79251556300
2-s2.0-79953291835
2-s2.0-79953292010
2-s2.0-78650529467
2-s2.0-79951716582
2-s2.0-79956222737
2-s2.0-84861029332
2-s2.0-84863808595
2-s2.0-79951589397
2-s2.0-78951486016
2-s2.0-80051607335
2-s2.0-84861064824
2-s2.0-79953288183
2-s2.0-84881422692
2-s2.0-78651423047
2-s2.0-79961193852
2-s2.0-84881412276
2-s2.0-79953271786
2-s2.0-84881953557
2-s2.0-79251509971
2-s2.0-84897679157
2-s2.0-84867191413
2-s2.0-79951651460
2-s2.0-79952838558
2-s2.0-84870609006
2-s2.0-78751506966
2-s2.0-84856799433
